patch_index	patch_id	trait_local_index	arcana_trait_axis	locus	allele1_frequency
1	P001	1	1	28	0.51490296947784109
1	P001	1	1	29	0.52681803768588387
1	P001	1	1	30	0.53870262532548696
1	P001	1	1	31	0.55054336211936084
1	P001	1	1	32	0.56232707575982699
1	P001	1	1	33	0.57404084973189806
1	P001	1	1	34	0.58567207871462934
1	P001	1	1	35	0.59720852106877309
1	P001	1	1	36	0.60863834796510397
1	P001	1	1	37	0.61995018876025398
1	P001	1	1	38	0.63113317228431176
1	P001	1	1	39	0.64217696376544586
1	P001	1	1	40	0.65307179718009223
1	P001	1	1	41	0.66380850288142035
1	P001	1	1	42	0.67437853042257911
1	P001	1	1	43	0.68477396655337219
1	P001	1	1	44	0.69498754842841681
1	P001	1	1	45	0.70501267212049745
1	P001	1	1	46	0.71484339658389429
1	P001	1	1	47	0.72447444325829569
1	P001	1	1	48	0.73390119154395062
1	P001	1	1	49	0.74311967041267735
1	P001	1	1	50	0.75212654644703714
1	P001	1	1	51	0.76091910862138246
1	P001	1	1	52	0.76949525015373454
1	P001	1	1	53	0.77785344776678567
1	P001	1	1	54	0.7859927387000869
1	P001	1	1	55	0.79391269581414547
1	P001	1	1	56	0.80161340112119206
1	P001	1	1	57	0.80909541806734142
1	P001	1	1	58	0.81635976287734435
1	P001	1	1	59	0.82340787525668147
1	P001	1	1	60	0.83024158872696274
1	P001	1	1	61	0.83686310085002902
1	P001	1	1	62	0.84327494357432498
1	P001	1	1	63	0.84947995391451714
2	P002	0	0	0	0.18958370030145677
2	P002	0	0	1	0.19817088663097834
2	P002	0	0	2	0.20704784597646689
2	P002	0	0	3	0.21621540250354843
2	P002	0	0	4	0.22567352884237485
2	P002	0	0	5	0.23542129053845748
2	P002	0	0	6	0.24545679361639644
2	P002	0	0	7	0.25577713613621628
2	P002	0	0	8	0.26637836464765235
2	P002	0	0	9	0.27725543645793838
2	P002	0	0	10	0.28840218862128886
2	P002	0	0	11	0.29981131453150195
2	P002	0	0	12	0.31147434895143544
2	P002	0	0	13	0.32338166224355491
2	P002	0	0	14	0.33552246447390677
2	P002	0	0	15	0.34788481994800957
2	P002	0	0	16	0.36045567260231459
2	P002	0	0	17	0.37322088252085928
2	P002	0	0	18	0.38616527367615056
2	P002	0	0	19	0.39927269280953837
2	P002	0	0	20	0.412526079173475
2	P002	0	0	21	0.42590754466077874
2	P002	0	0	22	0.43939846364950869
2	P002	0	0	23	0.45297957170171121
2	P002	0	0	24	0.46663107207566806
2	P002	0	0	25	0.48033274884972177
2	P002	0	0	26	0.49406408531630225
2	P002	0	0	27	0.50780438619187507
2	P002	0	0	28	0.52153290210583447
2	P002	0	0	29	0.53522895478161392
2	P002	0	0	30	0.54887206130811006
2	P002	0	0	31	0.56244205591945273
2	P002	0	0	32	0.57591920775550576
2	P002	0	0	33	0.58928433316247131
2	P002	0	0	34	0.60251890120971885
2	P002	0	0	35	0.61560513124169658
2	P002	0	0	36	0.6285260814479573
2	P002	0	0	37	0.64126572761488954
2	P002	0	0	38	0.6538090314142373
2	P002	0	0	39	0.66614199778043814
2	P002	0	0	40	0.67825172112576859
2	P002	0	0	41	0.69012642033418903
2	P002	0	0	42	0.70175546265697464
2	P002	0	0	43	0.71312937680175204
2	P002	0	0	44	0.72423985565810056
2	P002	0	0	45	0.73507974923496322
2	P002	0	0	46	0.74564304849601926
2	P002	0	0	47	0.75592486086797928
2	P002	0	0	48	0.76592137826331574
2	P002	0	0	49	0.77562983850368872
2	P002	0	0	50	0.78504848105436542
2	P002	0	0	51	0.79417649798478507
2	P002	0	0	52	0.80301398105798072
2	P002	0	0	53	0.81156186582401724
2	P002	0	0	54	0.81982187355223779
2	P002	0	0	55	0.82779645178629835
2	P002	0	0	56	0.83548871424706472
2	P002	0	0	57	0.84290238074369361
2	P002	0	0	58	0.85004171768470105
2	P002	0	0	59	0.85691147971047998
2	P002	0	0	60	0.86351685289818703
2	P002	0	0	61	0.86986339992069384
2	P002	0	0	62	0.87595700747451677
2	P002	0	0	63	0.88180383622833636
2	P002	1	1	0	0.15052004608548286
2	P002	1	1	1	0.156725056425675
2	P002	1	1	2	0.16313689914997107
2	P002	1	1	3	0.16975841127303731
2	P002	1	1	4	0.17659212474331865
2	P002	1	1	5	0.18364023712265579
2	P002	1	1	6	0.19090458193265861
2	P002	1	1	7	0.19838659887880788
2	P002	1	1	8	0.20608730418585453
2	P002	1	1	9	0.21400726129991315
2	P002	1	1	10	0.22214655223321428
2	P002	1	1	11	0.23050474984626546
2	P002	1	1	12	0.23908089137861771
2	P002	1	1	13	0.24787345355296286
2	P002	1	1	14	0.25688032958732276
2	P002	1	1	15	0.26609880845604944
2	P002	1	1	16	0.2755255567417042
2	P002	1	1	17	0.28515660341610571
2	P002	1	1	18	0.29498732787950255
2	P002	1	1	19	0.30501245157158324
2	P002	1	1	20	0.31522603344662797
2	P002	1	1	21	0.32562146957742083
2	P002	1	1	22	0.33619149711857954
2	P002	1	1	23	0.34692820281990783
2	P002	1	1	24	0.35782303623455419
2	P002	1	1	25	0.36886682771568824
2	P002	1	1	26	0.38004981123974596
2	P002	1	1	27	0.39136165203489609
2	P002	1	1	28	0.40279147893122691
2	P002	1	1	29	0.41432792128537066
2	P002	1	1	30	0.42595915026810183
